7522, 7522, 29, 98, 7
58815, 58815, 229, 191, 111
34916, 34916, 136, 100, 0
3802, 3802, 14, 218, 3
58008, 58008, 226, 152, 0
1239, 1239, 4, 215, 53
63947, 63947, 249, 203, 114
381, 381, 1, 125, 0
60734, 60734, 237, 62, 59
48769, 48769, 190, 129, 0
41938, 41938, 163, 210, 40
38025, 38025, 148, 137, 0
55099, 55099, 215, 59, -50
56691, 56691, 221, 115, 92
39530, 39530, 154, 106, 38
59003, 59003, 230, 123, -98
6029, 6029, 23, 141, 0
20920, 20920, 81, 184, 0
8077, 8077, 31, 141, 0
42633, 42633, 166, 137, 0
17443, 17443, 68, 35, 8
53570, 53570, 209, 66, 52
22833, 22833, 89, 49, 0
3782, 3782, 14, 198, 3
47758, 47758, 186, 142, 46
22136, 22136, 86, 120, 0
22427, 22427, 87, 155, -26
23867, 23867, 93, 59, 78
59968, 59968, 234, 64, 0
62166, 62166, 242, 214, 60
6972, 6972, 27, 60, 0
63684, 63684, 248, 196, 0
46388, 46388, 181, 52, 0
41942, 41942, 163, 214, 40
36524, 36524, 142, 172, 0
9323, 9323, 36, 107, 26
31114, 31114, 121, 138, 30
22345, 22345, 87, 73, 0
46463, 46463, 181, 127, 95
54671, 54671, 213, 143, 99
9214, 9214, 35, 254, 8
7257, 7257, 28, 89, 0
33150, 33150, 129, 126, 32
41565, 41565, 162, 93, 0
26214, 26214, 102, 102, 25
3595, 3595, 14, 11, -126
17932, 17932, 70, 12, 0
34660, 34660, 135, 100, 0
51961, 51961, 202, 249, 0
58634, 58634, 229, 10, 57
57990, 57990, 226, 134, 56
28848, 28848, 112, 176, 0
49920, 49920, 195, 0, 0
18351, 18351, 71, 175, -21
53669, 53669, 209, 165, 0
33996, 33996, 132, 204, 0
6741, 6741, 26, 85, 0
64098, 64098, 250, 98, 62
606, 606, 2, 94, 0
27383, 27383, 106, 247, -67
63140, 63140, 246, 164, 0
32228, 32228, 125, 228, 0
63437, 63437, 247, 205, 0
29085, 29085, 113, 157, 0
65080, 65080, 254, 56, 0
38753, 38753, 151, 97, 0
16041, 16041, 62, 169, 0
9041, 9041, 35, 81, 0
42090, 42090, 164, 106, 41
46388, 46388, 181, 52, 0
63650, 63650, 248, 162, 62
36636, 36636, 143, 28, 0
21947, 21947, 85, 187, 110
19833, 19833, 77, 121, 0
36464, 36464, 142, 112, 0
8541, 8541, 33, 93, 0
12712, 12712, 49, 168, 0
48955, 48955, 191, 59, -50
39206, 39206, 153, 38, 38
15578, 15578, 60, 218, 15
49205, 49205, 192, 53, 0
7731, 7731, 30, 51, -116
43046, 43046, 168, 38, 42
60498, 60498, 236, 82, 59
9237, 9237, 36, 21, 0
47706, 47706, 186, 90, 46
43973, 43973, 171, 197, 0
42008, 42008, 164, 24, 0
27460, 27460, 107, 68, 0
24999, 24999, 97, 167, 105
51933, 51933, 202, 221, 0
34070, 34070, 133, 22, 33
65155, 65155, 254, 131, -96
59955, 59955, 234, 51, -116
9277, 9277, 36, 61, 0
20420, 20420, 79, 196, 0
44860, 44860, 175, 60, 0
50992, 50992, 199, 48, 0
10583, 10583, 41, 87, 85
57751, 57751, 225, 151, 101
23195, 23195, 90, 155, -90
27227, 27227, 106, 91, -106
42816, 42816, 167, 64, 0
58219, 58219, 227, 107, -38
37606, 37606, 146, 230, 36
18426, 18426, 71, 250, 17
21238, 21238, 82, 246, 20
11983, 11983, 46, 207, -77
48394, 48394, 189, 10, 47
11036, 11036, 43, 28, 0
30557, 30557, 119, 93, 0
23453, 23453, 91, 157, 0
49847, 49847, 194, 183, -83
30032, 30032, 117, 80, 0
48065, 48065, 187, 193, 0
6957, 6957, 27, 45, 0
2301, 2301, 8, 253, 0
7736, 7736, 30, 56, 0
31260, 31260, 122, 28, 0
17071, 17071, 66, 175, -85
8940, 8940, 34, 236, 0
9929, 9929, 38, 201, 0
45563, 45563, 177, 251, 126
12107, 12107, 47, 75, -46
